OrderID,OrderLine,OrderDate,ProductID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,Revenue,COGS,ShippingCost,VariableSalesCost,TotalCost,Profit,CustomerSegment,SalesChannel
SO-202507-012430,2,2025-07-24,1005,1,324.32,0.0575,324.32,18.63,305.69,223.51,8.70,22.01,254.22,51.46,Mid-Market,Direct Sales
SO-202507-012431,1,2025-07-23,1011,1,1090.16,0.0367,1090.16,40.04,1050.13,822.97,8.70,75.61,907.28,142.85,Small Business,Direct Sales
SO-202507-012432,1,2025-07-13,1006,1,187.93,0.0557,187.93,10.46,177.47,125.54,6.52,11.54,143.60,33.87,Mid-Market,Partner
SO-202507-012433,1,2025-07-25,1038,2,49.28,0.0598,98.56,5.89,92.66,48.13,4.28,6.02,58.43,34.24,Mid-Market,Partner
SO-202507-012434,1,2025-07-18,1030,10,29.27,0.0442,292.66,12.95,279.71,144.40,12.00,15.38,171.78,107.93,Mid-Market,Online
SO-202507-012435,1,2025-07-19,1013,1,628.99,0.0331,628.99,20.80,608.20,434.57,24.50,33.45,492.52,115.68,Small Business,Online
SO-202507-012436,1,2025-07-29,1038,2,48.92,0.0809,97.83,7.91,89.92,48.45,5.02,5.49,58.95,30.97,Enterprise,Online
SO-202507-012436,2,2025-07-29,1001,1,1314.51,0.0819,1314.51,107.63,1206.88,984.66,7.66,73.62,1065.94,140.94,Enterprise,Online
SO-202507-012437,1,2025-07-14,1028,2,248.15,0.0836,496.30,41.48,454.82,341.43,5.63,35.48,382.54,72.28,Enterprise,Direct Sales
SO-202507-012437,2,2025-07-14,1041,2,68.38,0.0753,136.77,10.30,126.47,69.29,5.02,9.86,84.17,42.31,Enterprise,Direct Sales
SO-202507-012438,1,2025-07-11,1001,2,1313.72,0.0511,2627.43,134.17,2493.26,1997.30,9.90,137.13,2144.33,348.93,Mid-Market,Online
SO-202507-012439,1,2025-07-31,1016,1,221.85,0.0380,221.85,8.42,213.43,138.43,24.50,15.37,178.30,35.13,Small Business,Direct Sales
SO-202507-012440,1,2025-07-17,1025,10,33.66,0.0473,336.59,15.90,320.68,186.33,12.00,17.64,215.97,104.72,Mid-Market,Online
SO-202507-012441,1,2025-07-07,1050,1,16.90,0.0369,16.90,0.62,16.28,6.82,5.10,1.17,13.09,3.18,Small Business,Direct Sales
SO-202507-012442,1,2025-07-09,1004,1,1781.49,0.0691,1781.49,123.15,1658.33,1401.29,7.66,101.16,1510.11,148.22,Enterprise,Online
SO-202507-012443,1,2025-07-14,1038,1,48.76,0.1015,48.76,4.95,43.82,23.93,3.37,3.11,30.41,13.41,Enterprise,Partner
SO-202507-012443,2,2025-07-14,1024,2,117.88,0.1013,235.76,23.88,211.88,133.87,18.48,15.04,167.40,44.48,Enterprise,Partner
SO-202507-012444,1,2025-07-19,1001,2,1288.55,0.0799,2577.10,205.93,2371.16,1989.80,8.71,184.95,2183.46,187.70,Enterprise,Direct Sales
SO-202507-012444,2,2025-07-19,1038,2,48.97,0.0829,97.94,8.12,89.82,48.11,5.02,7.01,60.14,29.69,Enterprise,Direct Sales
SO-202507-012445,1,2025-07-10,1013,1,621.42,0.0623,621.42,38.69,582.73,437.10,24.50,41.96,503.56,79.17,Mid-Market,Direct Sales
SO-202507-012446,1,2025-07-09,1043,2,59.23,0.0509,118.46,6.03,112.43,55.39,5.70,8.09,69.19,43.24,Mid-Market,Direct Sales
SO-202507-012446,2,2025-07-09,1010,1,655.90,0.0498,655.90,32.66,623.24,469.18,8.70,44.87,522.76,100.49,Mid-Market,Direct Sales
SO-202507-012447,1,2025-07-17,1033,5,38.64,0.0715,193.18,13.82,179.36,100.20,7.48,10.94,118.62,60.74,Enterprise,Online
SO-202507-012448,1,2025-07-21,1009,1,910.83,0.0749,910.83,68.18,842.66,692.73,6.52,54.77,754.03,88.63,Mid-Market,Partner
SO-202507-012448,2,2025-07-21,1019,1,149.36,0.0616,149.36,9.20,140.16,91.48,18.38,9.11,118.96,21.19,Mid-Market,Partner
SO-202507-012449,1,2025-07-21,1038,1,49.61,0.0478,49.61,2.37,47.24,24.27,5.10,3.40,32.77,14.47,Small Business,Direct Sales
SO-202507-012450,1,2025-07-06,1039,2,90.17,0.0440,180.33,7.93,172.40,95.73,5.70,12.41,113.84,58.56,Small Business,Direct Sales
SO-202507-012451,1,2025-07-06,1048,1,34.28,0.0490,34.28,1.68,32.60,15.24,5.10,2.35,22.69,9.91,Mid-Market,Direct Sales
SO-202507-012452,1,2025-07-11,1046,1,128.22,0.0425,128.22,5.45,122.77,78.45,5.10,8.84,92.39,30.38,Small Business,Direct Sales
SO-202507-012453,1,2025-07-28,1018,1,177.25,0.0497,177.25,8.82,168.43,110.76,24.50,12.13,147.39,21.05,Mid-Market,Direct Sales
SO-202507-012453,2,2025-07-28,1007,2,541.81,0.0557,1083.62,60.34,1023.28,771.61,9.90,73.68,855.19,168.10,Mid-Market,Direct Sales
SO-202507-012454,1,2025-07-09,1035,4,21.67,0.0461,86.69,4.00,82.69,42.21,7.80,4.55,54.56,28.14,Mid-Market,Online
SO-202507-012455,1,2025-07-05,1033,4,39.35,0.0591,157.38,9.30,148.08,79.77,7.80,10.66,98.23,49.85,Mid-Market,Direct Sales
SO-202507-012456,1,2025-07-09,1003,4,853.58,0.0234,3414.31,79.96,3334.35,2532.97,12.30,183.39,2728.66,605.69,Small Business,Online
SO-202507-012457,1,2025-07-10,1022,1,158.35,0.0640,158.35,10.14,148.21,95.50,18.38,9.63,123.51,24.70,Mid-Market,Partner
SO-202507-012458,1,2025-07-22,1010,1,641.21,0.0414,641.21,26.57,614.64,467.82,8.70,33.81,510.33,104.31,Mid-Market,Online
SO-202507-012459,1,2025-07-21,1025,3,33.90,0.0552,101.71,5.62,96.09,56.08,7.10,5.28,68.47,27.62,Mid-Market,Online
SO-202507-012459,2,2025-07-21,1038,1,48.51,0.0454,48.51,2.20,46.31,24.20,5.10,2.55,31.85,14.46,Mid-Market,Online
SO-202507-012460,1,2025-07-28,1042,2,150.43,0.0339,300.85,10.21,290.64,174.56,5.70,20.93,201.19,89.45,Small Business,Direct Sales
SO-202507-012461,1,2025-07-05,1027,12,89.15,0.0834,1069.77,89.24,980.53,687.34,11.79,76.48,775.61,204.92,Enterprise,Direct Sales
SO-202507-012461,2,2025-07-05,1036,3,30.83,0.0839,92.50,7.76,84.74,46.36,6.25,6.61,59.22,25.52,Enterprise,Direct Sales
SO-202507-012462,1,2025-07-21,1015,1,428.55,0.0462,428.55,19.78,408.78,287.66,24.50,22.48,334.64,74.13,Mid-Market,Online
SO-202507-012462,2,2025-07-21,1009,2,901.00,0.0461,1801.99,83.11,1718.88,1390.50,9.90,94.54,1494.94,223.94,Mid-Market,Online
SO-202507-012463,1,2025-07-27,1026,3,27.15,0.0670,81.45,5.46,76.00,42.20,5.32,4.94,52.46,23.53,Mid-Market,Partner
SO-202507-012463,2,2025-07-27,1010,2,658.03,0.0711,1316.07,93.58,1222.48,937.38,7.43,79.46,1024.27,198.21,Mid-Market,Partner
SO-202507-012464,1,2025-07-09,1038,1,49.73,0.0415,49.73,2.06,47.67,23.91,5.10,2.62,31.64,16.03,Mid-Market,Online
SO-202507-012465,1,2025-07-02,1026,10,27.09,0.0536,270.87,14.53,256.35,140.12,12.00,14.10,166.22,90.12,Mid-Market,Online
SO-202507-012466,1,2025-07-19,1037,8,42.09,0.0507,336.69,17.08,319.60,178.60,10.60,23.01,212.21,107.39,Mid-Market,Direct Sales
SO-202507-012466,2,2025-07-19,1016,1,218.07,0.0513,218.07,11.19,206.88,139.20,24.50,14.90,178.60,28.28,Mid-Market,Direct Sales
SO-202507-012466,3,2025-07-19,1013,2,626.16,0.0484,1252.32,60.61,1191.72,874.80,28.00,85.80,988.60,203.12,Mid-Market,Direct Sales
SO-202507-012467,1,2025-07-07,1008,3,591.15,0.0350,1773.45,62.03,1711.43,1320.99,11.10,94.13,1426.21,285.21,Small Business,Online
SO-202507-012467,2,2025-07-07,1005,1,331.25,0.0304,331.25,10.07,321.18,224.90,8.70,17.67,251.27,69.91,Small Business,Online
SO-202507-012468,1,2025-07-27,1033,8,39.56,0.0458,316.47,14.51,301.96,158.77,10.60,21.74,191.11,110.85,Small Business,Direct Sales
SO-202507-012469,1,2025-07-29,1025,2,33.93,0.0316,67.86,2.14,65.72,37.77,6.40,4.73,48.90,16.82,Small Business,Direct Sales
SO-202507-012470,1,2025-07-16,1048,2,34.22,0.0339,68.44,2.32,66.13,30.78,5.70,4.76,41.24,24.89,Small Business,Direct Sales
SO-202507-012471,1,2025-07-03,1005,1,327.87,0.0499,327.87,16.36,311.51,223.29,8.70,17.13,249.12,62.38,Mid-Market,Online
SO-202507-012471,2,2025-07-03,1010,1,650.90,0.0450,650.90,29.30,621.60,470.64,8.70,34.19,513.52,108.08,Mid-Market,Online
SO-202507-012472,1,2025-07-12,1026,10,26.86,0.0461,268.58,12.38,256.20,139.82,12.00,14.09,165.91,90.29,Mid-Market,Online
SO-202507-012473,1,2025-07-21,1033,5,38.56,0.0385,192.81,7.42,185.38,99.80,8.50,10.20,118.49,66.89,Small Business,Online
SO-202507-012474,1,2025-07-22,1015,1,424.94,0.0214,424.94,9.09,415.85,287.84,24.50,22.87,335.21,80.64,Small Business,Online
SO-202507-012474,2,2025-07-22,1041,1,69.65,0.0289,69.65,2.01,67.64,34.67,5.10,3.72,43.49,24.15,Small Business,Online
SO-202507-012475,1,2025-07-12,1001,1,1307.75,0.0323,1307.75,42.21,1265.53,990.45,8.70,69.60,1068.76,196.78,Small Business,Online
SO-202507-012476,1,2025-07-08,1029,8,74.57,0.0813,596.60,48.52,548.08,364.81,7.00,38.91,410.72,137.36,Enterprise,Partner
SO-202507-012477,1,2025-07-02,1049,2,99.85,0.0401,199.69,8.02,191.67,107.57,5.70,10.54,123.81,67.86,Mid-Market,Online
SO-202507-012478,1,2025-07-31,1049,3,100.27,0.0845,300.80,25.41,275.39,162.11,5.54,16.80,184.45,90.93,Enterprise,Online
SO-202507-012478,2,2025-07-31,1038,2,49.12,0.0784,98.24,7.70,90.53,48.52,5.02,5.52,59.06,31.47,Enterprise,Online
SO-202507-012479,1,2025-07-28,1046,2,129.13,0.0524,258.26,13.54,244.72,158.88,5.70,13.46,178.04,66.67,Mid-Market,Online
SO-202507-012480,1,2025-07-27,1015,1,430.20,0.0490,430.20,21.08,409.13,288.58,24.50,29.46,342.54,66.59,Mid-Market,Direct Sales
SO-202507-012480,2,2025-07-27,1018,2,180.54,0.0630,361.09,22.76,338.32,224.01,28.00,24.36,276.37,61.95,Mid-Market,Direct Sales
SO-202507-012481,1,2025-07-30,1022,3,160.97,0.0583,482.90,28.18,454.73,289.08,31.50,25.01,345.59,109.14,Mid-Market,Online
SO-202507-012482,1,2025-07-02,1030,6,29.42,0.0924,176.53,16.31,160.23,87.80,8.10,12.50,108.39,51.83,Enterprise,Direct Sales
SO-202507-012482,2,2025-07-02,1038,3,48.31,0.0877,144.94,12.71,132.22,72.82,5.54,10.31,88.67,43.55,Enterprise,Direct Sales
SO-202507-012482,3,2025-07-02,1039,3,90.30,0.0870,270.90,23.57,247.34,144.59,5.54,19.29,169.43,77.91,Enterprise,Direct Sales
SO-202507-012483,1,2025-07-18,1033,10,39.32,0.0428,393.20,16.82,376.38,199.79,12.00,20.70,232.49,143.89,Mid-Market,Online
SO-202507-012484,1,2025-07-20,1034,10,157.46,0.0285,1574.56,44.85,1529.70,963.80,12.00,84.13,1059.94,469.76,Small Business,Online
SO-202507-012485,1,2025-07-09,1036,2,30.73,0.0865,61.47,5.32,56.15,31.09,5.63,3.43,40.15,16.00,Enterprise,Online
SO-202507-012485,2,2025-07-09,1044,4,19.04,0.0833,76.17,6.34,69.83,31.81,6.07,4.26,42.15,27.68,Enterprise,Online
SO-202507-012486,1,2025-07-16,1025,8,34.12,0.0292,272.93,7.96,264.98,149.42,10.60,14.57,174.60,90.38,Small Business,Online
SO-202507-012487,1,2025-07-09,1001,1,1314.55,0.0224,1314.55,29.50,1285.05,982.96,8.70,70.68,1062.33,222.71,Small Business,Online
SO-202507-012488,1,2025-07-25,1006,1,188.93,0.0496,188.93,9.36,179.56,126.00,8.70,9.88,144.58,34.99,Mid-Market,Online
SO-202507-012489,1,2025-07-06,1045,3,39.40,0.0392,118.19,4.64,113.55,53.62,6.30,6.25,66.16,47.38,Small Business,Online
SO-202507-012489,2,2025-07-06,1009,1,896.58,0.0298,896.58,26.70,869.88,696.30,8.70,47.84,752.84,117.04,Small Business,Online
SO-202507-012490,1,2025-07-27,1042,4,149.85,0.0303,599.38,18.17,581.22,349.42,6.90,41.85,398.17,183.05,Small Business,Direct Sales
SO-202507-012491,1,2025-07-13,1015,1,426.11,0.0595,426.11,25.33,400.78,287.65,18.38,26.05,332.08,68.70,Mid-Market,Partner
SO-202507-012492,1,2025-07-22,1034,6,157.79,0.0854,946.72,80.83,865.89,574.28,8.10,52.82,635.20,230.69,Enterprise,Online
SO-202507-012492,2,2025-07-22,1025,4,34.45,0.0696,137.78,9.58,128.20,74.94,6.86,7.82,89.63,38.57,Enterprise,Online
SO-202507-012493,1,2025-07-06,1001,1,1279.71,0.0362,1279.71,46.29,1233.42,992.51,8.70,67.84,1069.05,164.37,Small Business,Online
SO-202507-012494,1,2025-07-03,1040,1,78.88,0.0543,78.88,4.28,74.60,41.50,5.10,5.37,51.97,22.63,Mid-Market,Direct Sales
SO-202507-012494,2,2025-07-03,1027,1,88.53,0.0615,88.53,5.44,83.09,56.75,5.70,5.98,68.43,14.66,Mid-Market,Direct Sales
SO-202507-012495,1,2025-07-09,1036,1,31.15,0.0417,31.15,1.30,29.85,15.64,5.70,1.64,22.98,6.87,Mid-Market,Online
SO-202507-012496,1,2025-07-05,1025,1,34.50,0.0381,34.50,1.31,33.19,18.80,5.70,1.83,26.32,6.87,Small Business,Online
SO-202507-012497,1,2025-07-16,1027,8,87.96,0.0795,703.65,55.91,647.74,459.47,9.33,39.51,508.31,139.43,Enterprise,Online
SO-202507-012497,2,2025-07-16,1010,5,640.99,0.0747,3204.94,239.39,2965.56,2346.52,11.88,180.90,2539.30,426.25,Enterprise,Online
SO-202507-012498,1,2025-07-14,1050,1,17.10,0.0759,17.10,1.30,15.81,6.79,4.49,0.96,12.24,3.56,Enterprise,Online
SO-202507-012498,2,2025-07-14,1038,5,48.67,0.0728,243.33,17.71,225.62,121.38,6.60,13.76,141.74,83.88,Enterprise,Online
SO-202507-012499,1,2025-07-26,1035,3,21.75,0.0658,65.24,4.30,60.94,31.84,6.25,3.72,41.80,19.14,Enterprise,Online
SO-202507-012499,2,2025-07-26,1034,1,159.56,0.0831,159.56,13.25,146.31,96.45,5.02,8.92,110.39,35.91,Enterprise,Online
SO-202507-012500,1,2025-07-31,1002,1,1001.16,0.0593,1001.16,59.38,941.78,751.48,8.70,51.80,811.97,129.80,Mid-Market,Online
SO-202507-012501,1,2025-07-17,1015,3,430.59,0.0458,1291.76,59.20,1232.55,862.04,23.62,80.12,965.78,266.77,Small Business,Partner
SO-202507-012502,1,2025-07-14,1025,8,34.49,0.0488,275.95,13.48,262.47,151.04,10.60,18.90,180.54,81.93,Mid-Market,Direct Sales
SO-202507-012503,1,2025-07-23,1006,1,189.93,0.0345,189.93,6.54,183.38,125.71,8.70,13.20,147.62,35.77,Small Business,Direct Sales
SO-202507-012504,1,2025-07-05,1030,2,29.37,0.0834,58.74,4.90,53.84,28.90,5.63,3.28,37.82,16.02,Enterprise,Online
SO-202507-012504,2,2025-07-05,1021,1,1086.23,0.0678,1086.23,73.66,1012.58,798.50,21.56,61.77,881.83,130.75,Enterprise,Online
SO-202507-012505,1,2025-07-09,1038,2,49.48,0.0296,98.95,2.93,96.03,48.39,5.70,5.28,59.37,36.66,Small Business,Online
SO-202507-012506,1,2025-07-05,1028,4,251.75,0.0732,1007.00,73.68,933.31,677.21,5.85,60.67,743.72,189.59,Mid-Market,Partner
SO-202507-012507,1,2025-07-13,1026,1,26.91,0.0475,26.91,1.28,25.63,14.03,5.70,1.85,21.58,4.05,Mid-Market,Direct Sales
SO-202507-012508,1,2025-07-19,1027,10,88.69,0.0717,886.91,63.55,823.35,576.42,9.00,53.52,638.94,184.42,Mid-Market,Partner
SO-202507-012509,1,2025-07-03,1027,5,87.78,0.0739,438.88,32.45,406.43,287.92,6.38,26.42,320.72,85.71,Mid-Market,Partner
SO-202507-012510,1,2025-07-11,1031,3,137.92,0.0242,413.76,10.00,403.76,260.52,7.10,22.21,289.83,113.94,Small Business,Online
SO-202507-012510,2,2025-07-11,1016,1,220.83,0.0302,220.83,6.66,214.17,139.13,24.50,11.78,175.41,38.76,Small Business,Online
SO-202507-012510,3,2025-07-11,1045,2,39.22,0.0201,78.44,1.58,76.86,35.91,5.70,4.23,45.84,31.03,Small Business,Online
SO-202507-012511,1,2025-07-13,1028,10,248.87,0.0795,2488.73,197.88,2290.86,1687.22,10.56,139.74,1837.53,453.33,Enterprise,Online
SO-202507-012512,1,2025-07-25,1048,2,33.95,0.0559,67.90,3.79,64.10,30.82,5.70,3.53,40.04,24.06,Mid-Market,Online
SO-202507-012512,2,2025-07-25,1036,2,31.07,0.0415,62.13,2.58,59.55,30.96,6.40,3.28,40.63,18.92,Mid-Market,Online
SO-202507-012513,1,2025-07-28,1005,2,325.85,0.0311,651.70,20.28,631.41,446.33,9.90,45.46,501.69,129.73,Small Business,Direct Sales
SO-202507-012513,2,2025-07-28,1026,8,27.20,0.0435,217.58,9.47,208.11,113.34,10.60,14.98,138.92,69.19,Small Business,Direct Sales
SO-202507-012514,1,2025-07-14,1049,6,99.45,0.0707,596.69,42.19,554.50,323.13,7.13,33.82,364.08,190.42,Enterprise,Online
SO-202507-012515,1,2025-07-18,1040,2,78.64,0.0203,157.29,3.19,154.10,82.12,5.70,8.48,96.29,57.81,Small Business,Online
SO-202507-012515,2,2025-07-18,1045,2,38.77,0.0266,77.53,2.06,75.47,35.74,5.70,4.15,45.60,29.87,Small Business,Online
SO-202507-012516,1,2025-07-10,1015,3,422.61,0.0422,1267.82,53.56,1214.26,862.17,31.50,87.43,981.09,233.17,Small Business,Direct Sales
SO-202507-012517,1,2025-07-11,1005,1,328.46,0.0337,328.46,11.07,317.38,224.62,8.70,22.85,256.17,61.22,Small Business,Direct Sales
SO-202507-012518,1,2025-07-24,1035,5,21.89,0.0703,109.46,7.69,101.77,52.56,7.48,6.21,66.24,35.52,Enterprise,Online
SO-202507-012519,1,2025-07-04,1005,1,330.65,0.0483,330.65,15.98,314.67,223.56,8.70,22.66,254.91,59.76,Small Business,Direct Sales
SO-202507-012520,1,2025-07-07,1009,2,909.09,0.0783,1818.18,142.45,1675.73,1398.17,8.71,102.22,1509.10,166.64,Enterprise,Online
SO-202507-012520,2,2025-07-07,1012,2,217.10,0.0747,434.20,32.42,401.78,266.81,8.71,24.51,300.03,101.75,Enterprise,Online
SO-202507-012521,1,2025-07-11,1029,1,74.39,0.0856,74.39,6.36,68.02,45.31,5.02,5.31,55.63,12.40,Enterprise,Direct Sales
SO-202507-012521,2,2025-07-11,1025,2,34.33,0.0795,68.66,5.46,63.19,37.48,5.63,4.93,48.04,15.15,Enterprise,Direct Sales
SO-202507-012522,1,2025-07-22,1041,1,68.43,0.0219,68.43,1.50,66.93,34.53,5.10,3.68,43.31,23.62,Small Business,Online
SO-202507-012523,1,2025-07-21,1005,1,331.32,0.0419,331.32,13.87,317.45,225.06,8.70,22.86,256.62,60.83,Small Business,Direct Sales
SO-202507-012524,1,2025-07-26,1049,3,99.38,0.0494,298.13,14.72,283.41,160.34,6.30,15.59,182.23,101.18,Mid-Market,Online
SO-202507-012525,1,2025-07-09,1015,1,430.34,0.0678,430.34,29.17,401.17,287.09,24.50,28.88,340.47,60.70,Mid-Market,Direct Sales
SO-202507-012525,2,2025-07-09,1016,4,219.40,0.0524,877.61,45.98,831.63,552.90,35.00,59.88,647.78,183.85,Mid-Market,Direct Sales
SO-202507-012525,3,2025-07-09,1041,2,68.13,0.0548,136.26,7.47,128.79,69.54,5.70,9.27,84.51,44.28,Mid-Market,Direct Sales
SO-202508-012526,1,2025-08-16,1023,2,127.44,0.0795,254.88,20.27,234.61,149.85,24.64,18.30,192.79,41.82,Enterprise,Direct Sales
SO-202508-012527,1,2025-08-17,1040,3,78.54,0.0599,235.61,14.11,221.50,123.23,4.72,14.40,142.35,79.16,Mid-Market,Partner
SO-202508-012528,1,2025-08-19,1023,1,130.91,0.0237,130.91,3.10,127.82,74.68,24.50,7.03,106.20,21.61,Small Business,Online
SO-202508-012529,1,2025-08-09,1030,8,28.82,0.0208,230.53,4.79,225.73,116.06,10.60,12.42,139.08,86.66,Small Business,Online
SO-202508-012529,2,2025-08-09,1004,1,1790.99,0.0375,1790.99,67.14,1723.85,1404.69,8.70,94.81,1508.20,215.65,Small Business,Online
SO-202508-012530,1,2025-08-20,1041,5,68.38,0.0506,341.90,17.28,324.61,172.80,7.50,17.85,198.15,126.46,Mid-Market,Online
SO-202508-012531,1,2025-08-11,1048,3,34.03,0.0282,102.10,2.88,99.22,46.08,6.30,7.14,59.52,39.70,Small Business,Direct Sales
SO-202508-012532,1,2025-08-14,1040,3,78.38,0.0202,235.14,4.76,230.38,122.82,6.30,12.67,141.79,88.59,Small Business,Online
SO-202508-012532,2,2025-08-14,1006,1,189.30,0.0368,189.30,6.96,182.34,126.04,8.70,10.03,144.77,37.57,Small Business,Online
SO-202508-012533,1,2025-08-15,1026,3,26.82,0.0998,80.46,8.03,72.43,42.21,4.69,5.14,52.04,20.38,Enterprise,Partner
SO-202508-012533,2,2025-08-15,1039,4,88.30,0.0967,353.18,34.14,319.04,193.62,4.55,22.65,220.82,98.22,Enterprise,Partner
SO-202508-012534,1,2025-08-09,1030,3,28.63,0.0325,85.90,2.79,83.11,43.34,7.10,4.57,55.01,28.10,Small Business,Online
SO-202508-012535,1,2025-08-02,1046,2,127.76,0.0319,255.51,8.14,247.37,158.61,5.70,17.81,182.12,65.25,Small Business,Direct Sales
SO-202508-012535,2,2025-08-02,1006,1,189.98,0.0342,189.98,6.50,183.48,125.78,8.70,13.21,147.69,35.79,Small Business,Direct Sales
SO-202508-012536,1,2025-08-18,1016,1,216.31,0.0665,216.31,14.38,201.93,137.44,18.38,13.13,168.94,32.98,Mid-Market,Partner
SO-202508-012537,1,2025-08-28,1041,2,69.13,0.0414,138.27,5.72,132.55,69.09,5.70,7.29,82.08,50.47,Mid-Market,Online
SO-202508-012538,1,2025-08-22,1041,3,67.99,0.0504,203.97,10.29,193.69,103.69,6.30,10.65,120.65,73.04,Mid-Market,Online
SO-202508-012539,1,2025-08-19,1027,5,90.24,0.0300,451.21,13.55,437.66,286.57,8.50,24.07,319.14,118.52,Small Business,Online
SO-202508-012540,1,2025-08-10,1023,1,129.74,0.0671,129.74,8.70,121.04,74.73,24.50,8.71,107.95,13.09,Mid-Market,Direct Sales
SO-202508-012541,1,2025-08-27,1006,1,187.88,0.0450,187.88,8.46,179.42,125.35,8.70,12.92,146.97,32.45,Small Business,Direct Sales
SO-202508-012542,1,2025-08-09,1004,2,1779.41,0.0319,3558.82,113.54,3445.28,2813.14,9.90,248.06,3071.10,374.18,Small Business,Direct Sales
SO-202508-012542,2,2025-08-09,1030,4,29.24,0.0449,116.96,5.25,111.71,58.11,7.80,8.04,73.95,37.76,Small Business,Direct Sales
SO-202508-012543,1,2025-08-03,1030,6,29.24,0.0935,175.45,16.41,159.04,86.87,8.10,12.41,107.37,51.67,Enterprise,Direct Sales
SO-202508-012543,2,2025-08-03,1005,1,330.91,0.0836,330.91,27.65,303.26,224.03,7.66,23.65,255.34,47.92,Enterprise,Direct Sales
SO-202508-012543,3,2025-08-03,1044,3,19.10,0.0931,57.29,5.33,51.95,23.92,5.54,4.05,33.51,18.44,Enterprise,Direct Sales
SO-202508-012544,1,2025-08-16,1017,2,937.85,0.0806,1875.71,151.22,1724.49,1374.58,24.64,105.19,1504.41,220.07,Enterprise,Online
SO-202508-012545,1,2025-08-29,1006,1,186.37,0.0441,186.37,8.21,178.15,125.37,8.70,9.80,143.87,34.29,Mid-Market,Online
SO-202508-012546,1,2025-08-28,1049,1,99.78,0.0382,99.78,3.81,95.97,53.52,3.82,6.24,63.59,32.38,Small Business,Partner
SO-202508-012547,1,2025-08-07,1004,2,1788.14,0.0353,3576.28,126.12,3450.16,2801.71,7.43,224.26,3033.40,416.76,Small Business,Partner
SO-202508-012547,2,2025-08-07,1043,4,59.27,0.0446,237.09,10.58,226.51,112.23,5.18,14.72,132.13,94.38,Small Business,Partner
SO-202508-012548,1,2025-08-21,1029,5,73.73,0.0626,368.64,23.07,345.57,227.94,8.50,24.88,261.33,84.25,Mid-Market,Direct Sales
SO-202508-012548,2,2025-08-21,1025,3,33.79,0.0492,101.37,4.99,96.39,56.31,7.10,6.94,70.35,26.04,Mid-Market,Direct Sales
SO-202508-012549,1,2025-08-02,1032,10,117.53,0.0682,1175.28,80.14,1095.14,707.14,10.56,66.80,784.51,310.64,Enterprise,Online
SO-202508-012550,1,2025-08-30,1009,1,888.08,0.0370,888.08,32.87,855.21,691.33,8.70,47.04,747.07,108.14,Small Business,Online
SO-202508-012551,1,2025-08-21,1036,8,30.81,0.0492,246.50,12.12,234.37,124.81,10.60,12.89,148.30,86.08,Mid-Market,Online
SO-202508-012551,2,2025-08-21,1050,1,17.02,0.0404,17.02,0.69,16.34,6.80,5.10,0.90,12.80,3.54,Mid-Market,Online
SO-202508-012552,1,2025-08-17,1003,1,845.65,0.0530,845.65,44.83,800.82,630.60,8.70,44.05,683.34,117.47,Mid-Market,Online
SO-202508-012553,1,2025-08-12,1026,2,26.80,0.0426,53.60,2.28,51.32,27.96,6.40,2.82,37.18,14.15,Mid-Market,Online
SO-202508-012554,1,2025-08-11,1046,1,128.54,0.0514,128.54,6.61,121.93,78.94,5.10,6.71,90.74,31.19,Mid-Market,Online
SO-202508-012555,1,2025-08-03,1022,1,157.38,0.0312,157.38,4.92,152.47,95.70,24.50,10.98,131.18,21.29,Small Business,Direct Sales
SO-202508-012556,1,2025-08-05,1007,1,546.07,0.0225,546.07,12.30,533.77,383.57,8.70,29.36,421.63,112.14,Small Business,Online
SO-202508-012557,1,2025-08-02,1029,4,74.42,0.0262,297.67,7.81,289.86,182.51,7.80,15.94,206.26,83.61,Small Business,Online
SO-202508-012558,1,2025-08-30,1033,4,38.68,0.0437,154.74,6.76,147.98,80.08,7.80,8.14,96.02,51.95,Mid-Market,Online
SO-202508-012559,1,2025-08-27,1036,5,30.93,0.0324,154.63,5.00,149.63,78.18,8.50,10.77,97.45,52.17,Small Business,Direct Sales
SO-202508-012559,2,2025-08-27,1037,5,42.04,0.0288,210.21,6.05,204.16,112.52,8.50,14.70,135.72,68.44,Small Business,Direct Sales
SO-202508-012560,1,2025-08-07,1011,2,1098.39,0.0773,2196.77,169.72,2027.06,1633.68,8.71,158.11,1800.50,226.56,Enterprise,Direct Sales
